Date,ACS.MC,AENA.MC,ANA.MC,ENG.MC,GRF.MC,MAP.MC,MEL.MC,NTGY.MC,RED.MC,SAB.MC
2025-01-17,0.013030649453402487,0.021950022110155842,0.009049734009049182,0.020287323374081234,0.0004502831289541209,0.017637984038433085,0.0007380349290588839,0.008503332433876576,0.012468731613129558,0.0023844431397392896
2025-01-20,0.01244811772589638,-0.0014986426944917364,0.004484320801378505,-0.010770473140338743,-0.00449950227417073,-0.006028536514920857,0.01843654854669663,-0.00590213599139644,-0.015394109659250699,0.01760218834070515
2025-01-21,0.01270007877078494,0.0035017685062308512,-0.004464301441560514,-0.000837486746309235,-0.0002261118894079095,0.0037907349302366278,0.009413467736045122,0.00848178420838841,0.005628553113592005,-0.000935013036794885
2025-01-22,0.041666626456298816,-0.0019938943544599574,-0.030493254055907193,-0.01173513631914136,0.003842808626385752,-0.003021192177081411,0.016499270576412428,-0.01682089719656399,-0.017412926512427984,-0.008422992939361218
2025-01-23,0.014705955015443806,0.016982951351584452,-0.00462536317579898,0.018659869306978605,-0.041432099709568626,0.0030303474390580565,0.004939992653576697,0.013686998089458502,0.006962019472607661,0.03492219182555356
2025-01-24,-0.018357562096397606,-0.004911542580642747,0.005576213222225235,-0.015820158528081163,0.011980225307472336,-0.026435030935854087,-0.007022392761221519,-0.016033827326208616,-0.011942193325500394,0.007751880055100191
2025-01-27,-0.04527551990917322,-0.0009872598621045725,0.001848479119953339,0.009306296379224532,0.003946058219532533,0.02017072729603475,-0.00565771320109687,-0.0008576887475503225,0.008905879832088237,0.0031674388696656397
2025-01-28,-0.01154648371589162,0.005928898123588322,0.004612489377843199,0.00419102596852805,-0.011560638837312731,0.0007604910610268245,0.009957281954252828,0.0034335205994189266,0.014501890796314365,0.019395538966197723
2025-01-29,0.009178230895378947,0.0,-0.01101929372780841,0.005008389152321158,-0.0021052824013580995,0.028875277321357862,0.001408503285445839,0.0008553982631311907,0.006836600788456826,0.007522183379534697
2025-01-30,0.017362562756876088,0.02161088973195313,0.01485611973876444,0.009136247877759018,-0.015471120608789302,0.0,0.010548437629646967,0.0008547565172281057,0.0049382335307919245,0.011857693060367769
2025-01-31,0.001218897787456985,0.0019232584600021863,-0.0036596796139622967,0.005761324195409978,-0.012381039676528593,-0.007385494010796245,0.0027836132142937675,0.01110163085327942,-0.0024570449835884522,-0.011284737903152986
2025-02-03,-0.015422014042166476,-0.01055661631371596,-0.02112025259172534,0.0016365943460852073,-0.017839880236289574,-0.012648924285208474,-0.016655114818262873,0.010135088311693963,0.0030789326826110575,-0.02282707334611289
2025-02-04,0.011129482575263694,0.011639169863687293,0.017823642830397723,0.004902001716940996,-0.0034364049567595645,0.006028818661715674,0.03105150987809746,0.03177263385373741,0.009821900610516687,0.020664971356138873
2025-02-05,-0.0024460670231032378,0.016299074161506777,0.011981565010379835,-0.004878089314744871,0.019458160623547105,0.0149811168990992,-0.017795962444690394,-0.008103746659366529,0.010942134955164162,0.002640778148531142
2025-02-06,0.011442594261855898,-0.0018867737162491238,-0.010018235554667299,-0.010620883283654625,0.021502844710056035,0.014022138657988181,0.019512176935927217,-0.023692815062076877,-0.01743830774882482,0.05794558623711388
2025-02-07,0.0040404080577485235,0.023629451522521938,-0.007359687913282342,0.0008258112768035897,-0.013481597358312558,0.008005826316650477,-0.010252954979946827,0.023430912718043873,0.004895984709151646,-0.01078839670162235
2025-02-10,0.011066389543471722,0.006463559405544217,0.016682054369493216,-0.0008251298752477432,0.013665834638473706,0.0007220547770416808,-0.00414359964563471,0.007358919850794399,0.006090178752305331,-0.009228318361980348
2025-02-11,-0.001989934205077426,0.002752266209399501,-0.0027346976416829927,-0.004954543049470406,0.011116264714154722,0.015151489229354498,-0.01595012468760648,-0.011363528386508226,-0.007263987690022233,0.019051777779001355
2025-02-12,0.0,0.004574520052035513,-0.0036563344268170095,0.0024896063867545504,0.026900579911863787,-0.04335460334755692,0.031007813578569188,0.0024629569591385625,-0.004878072557239488,0.019941764652291694
2025-02-13,0.007976000317190257,0.0027324033018540916,0.017431268976718428,0.01821190894623137,0.030523965156096677,0.019316543600725655,0.0020505245090236546,0.003276045481817924,0.02205896218963943,-0.0012220181110437212
2025-02-14,-0.010880307427142188,0.0,-0.00721375955363468,-0.011382128501814637,0.012599406419338655,-0.020408187398671562,-0.00545703071841519,0.0,-0.012590025457291931,0.011011513309698406
2025-02-17,0.01999994015153317,-0.005449725918694637,-0.0054495961630852685,0.006578921314879027,0.03187087535490618,0.0014880705032482844,0.004115313368920903,0.0032653480530819845,0.003643050460204522,0.0024202696137327617
2025-02-18,0.010784305248198178,0.0027396989081844847,-0.0009132308206754036,-0.007352882139027295,0.0021154351139163197,0.005943530479914472,-0.00819676106748446,-0.004068357800149247,0.0018147320627086572,0.024144993271743465
2025-02-19,-0.006789436129271298,-0.021857897563399065,-0.0036563344268170095,-0.01892999588291966,-0.00042213279411684734,-0.021417987935410387,-0.012396687847995524,-0.0016340078579254458,0.014492825330708836,-0.01768184313996446
2025-02-20,0.011718683912064431,-0.017690797167857708,0.0,0.009228140332964596,0.0008447240153885982,-0.0022641603980280145,-0.011854986473033846,0.043371522584888744,0.0,0.0015999943396181049
2025-02-21,-0.00482627859821283,0.0018957156825574195,0.0,0.009143842121064116,-0.01814730665188824,-0.013615790722309673,0.0,-0.0031372951515140635,0.001785745298857666,0.006389857673501309
2025-02-24,-0.019398585347008224,0.007568514977692731,0.032110133255395024,0.010708368969206239,0.025574843256612967,0.009202588741914708,0.005645735309229627,-0.002360253207694396,0.013665953182690371,0.01746015115284627
2025-02-25,0.011869447527204313,0.01502361926712159,0.012444431974214742,0.029339856238188577,0.009010957127339125,0.022796256595539743,0.0007017805882070238,-0.004732004086903108,0.0,0.00897035323517792
2025-02-26,0.006842529976385681,-0.00462539693466224,0.027216869544191447,0.0007918111044971088,-0.0012460838830766763,0.01560175591960844,0.01683030859351531,0.0023772512058732875,0.010551063499547597,0.02551233978431
2025-02-27,0.006796180860125345,-0.004646890648423163,-0.017094009599888604,0.007911302106731188,0.14316905607622132,-0.013899046942059012,-0.0013793617905916156,-0.005533543996512513,-0.005220392486344205,0.004523165005561491
2025-02-28,0.0009643400725256601,0.0028010926450809936,0.03217386095183428,-0.015698563634036766,-0.03410640051254854,0.006676493508164905,0.014502766699009628,-0.006359298759754384,0.007580190011059473,-0.0026266566311660133
2025-03-03,0.011560704604784533,0.0027934625194514506,-0.0016848993554515745,-0.01515144509340971,0.03578151602534407,0.015475379609684037,-0.0013614550173898232,-0.004800061408676948,-0.01736106533289572,0.019563511757083374
2025-03-04,-0.021904838688508566,0.006499373567762534,-0.021940925797376054,0.005667943512979168,-0.02363635486503779,-0.022496406255434143,-0.04362648577769668,-0.004823045086309041,0.020023550471980345,-0.047232402830728604
2025-03-05,0.07108083262463971,-0.008302500806887103,0.013805039385776263,-0.014492794906988293,0.018156440139311503,-0.0014846637862855339,0.020670002656737907,-0.012116428892134268,-0.01732096979984954,0.04453908360248637
2025-03-06,0.013636359406099752,-0.01395354293394846,0.012765934869567896,0.010620963574577535,-0.025148637873291024,0.0139504603882048,0.006284947223316184,0.013900295891718484,-0.0064630962768155165,0.014831337910695908
2025-03-07,-0.02062773516832861,0.02547174013138198,-0.0008403258251979961,0.02748584272219512,-0.022514035293988766,-0.0022009939110502197,-0.010409421448150824,0.0072580310713119545,0.01300992469878981,-0.0025575593413643682
2025-03-10,-0.020146502976630454,0.0009199540281856766,-0.003364196635697203,0.03776554356920658,-0.03406915018473278,-0.0014705659808030846,-0.03646570272532512,-0.008006340601995676,0.029772500257241763,-0.023443234961180948
2025-03-11,-0.006542117290333493,-0.0027573254718824547,-0.008438781756392788,-0.007581489613618486,-0.06289117478060657,-0.013991135135949406,-0.02692862006379071,-0.0008070706372821368,-0.00736962896272908,-0.015378863120361186
2025-03-12,0.015051755131842537,-0.022119882862587592,0.009361654229615102,-0.025974016223737295,-0.0055131855614789504,0.02091108965259747,-0.014958839401495116,0.0008077225264162546,-0.00799534162412241,0.021714283109468102
2025-03-13,-0.0064875494254900135,-0.0065975822551499474,0.011804439578058101,0.01411768695868676,-0.014925383881107979,0.011704467532680729,-0.008352331964407766,0.006456733817946869,0.006332636814615267,-0.012304182752903237
2025-03-14,0.01679109877392615,0.020872955524595005,0.0016665804101867465,-0.013147712899772901,0.016233845227234367,0.02024580617819116,0.01071970809932754,0.007217372521681531,0.0011441846426822888,0.024537448243253435
2025-03-17,-0.011926562952439657,0.008364325680240814,0.023294552955534842,0.006269567125450015,0.012353519914715339,0.012048187445755199,0.025000049740564245,0.003980817910118839,0.008000024666409589,0.007000736389941142
2025-03-18,0.013927571306224351,0.009216497790393907,0.024390265809725253,0.0,0.012833992617599543,0.020308165761143693,-0.0029564316173046334,0.0007929901888703572,0.003968209461461258,0.02451521800294154
2025-03-19,0.003663007096981641,-0.003652931877579424,0.005555549988488728,-0.0015576452744742175,-0.002492685490313673,-0.0054907367947767405,0.017049726391747733,-0.0031694474147776486,0.0005646625509341252,-0.00499993589706671
2025-03-20,-0.014598553781817958,0.0,-0.005524856372730813,0.014040524548974531,-0.021241175086563868,-0.012422344208293357,-0.010932997830699231,0.005564334486203304,0.0028217194353763464,-0.015793288571303465
2025-03-21,0.005555524364224906,-0.0027497435339950416,-0.009523817874409812,-0.0030768730666069777,-0.021276595744680882,-0.0013976028417865827,-0.014738370484379537,-0.003952496014949403,0.008441114292764063,0.013858495578822794
2025-03-24,-0.002762415515412453,-0.0055147467341235545,-0.0264422994843454,-0.004629667895850731,-0.001521729691725482,0.0013995588692394811,0.0037397098503737514,-0.0063492874596347,-0.005580342705017061,-0.007194312594875352
2025-03-25,0.015697098169505708,0.011090559303587488,0.004938275934879055,0.0031007247594636578,-0.007184876897603609,0.009084505636565154,0.012667698177817543,0.022364254326720623,0.0033670618942100994,0.016666749920147383
2025-03-26,0.006363696433381971,0.0,0.0,0.0061825078129111866,-0.02149120101833557,0.0006925966873354561,0.003679169913189506,-0.0015625200316538024,0.008389295313276701,-0.006563268169734626
2025-03-27,0.0036133017364463615,0.001828230717362711,-0.00900902764106748,0.00844849699495609,-0.030703807681271345,-0.005536334390212061,-0.011730286211110608,0.0023474070892315346,0.012201875049323574,-0.006756775672285498
2025-03-28,-0.018001747482350283,0.002737198947340813,0.015702482464970968,0.012185785057110543,-0.00832355288169917,-0.004871359175265488,-0.027448014795497522,0.006245201255567823,0.016438202559706072,-0.021919899088661876
2025-03-31,-0.03299720960742725,-0.014558734415614616,-0.017087045725143635,0.0022573181483838134,-0.04429944637783534,-0.006293611321155912,-0.03279935253950772,-0.002327536925241347,0.0005392006987954279,-0.0027046762841472782
2025-04-01,0.011374268698110868,0.010156966932935774,0.0016556088059784813,-0.0007506463386660611,-0.007562823846545497,0.017593152585994254,0.02365919080515222,0.009331380307918469,0.002155102100586559,0.01975972447805807
2025-04-02,0.0065605121113967435,0.017367477327405068,0.0033058098095988253,-0.003756641849557263,0.030235987588401292,0.006915611187226611,0.01926044639937885,0.003852089180812923,-0.0010751800902476516,-0.0007598595435761579
2025-04-03,-0.024208480087611117,0.004492412031791071,0.024711718287516504,0.030165940577357997,-0.0016702354375843775,0.0,-0.0347694385554862,0.006907025207894657,0.03659848142535593,-0.015589391421359067
2025-04-04,-0.05458016431577395,-0.03398930040009074,-0.0771704198421711,-0.025622214941446564,-0.03011465154398396,-0.057005406012955784,-0.039154205780819185,-0.03734744548412183,-0.023883799356619884,-0.10969482868662772
2025-04-07,-0.06257579334139252,-0.045370305411628564,-0.07142858615850622,-0.05709995193997053,-0.036964078753575214,-0.05753827296786884,-0.027709942599349557,-0.03568523216346653,-0.04787221829385435,-0.05466381754367644
2025-04-08,0.0409130900471546,0.002909767194363866,0.01969979238285058,0.015139371535817014,0.026356240439187495,0.03245748689893291,0.027661412459665913,0.0042051451753424285,0.01955307605611467,0.0357962612568159
2025-04-09,-0.01985934834986003,-0.03288198587104607,-0.0321987525910854,-0.02237046089248107,-0.07878341148399826,-0.023952106989588384,-0.035073447901926014,-0.013400456971273123,-0.02301376829225832,-0.019494861112579698
2025-04-10,0.0405233832314329,0.034999962480833924,0.058935390736868376,0.024086754387902864,0.06630586566878027,0.051380452455758396,0.034657628217930725,0.029711411095831197,0.02131231676566747,0.06190677750001283
2025-04-11,-0.01744419654890539,0.002898521829388656,0.0071813113768641745,0.0027440253651682678,-0.006345208120181578,-0.0014588580203164225,-0.00980389040419205,0.00329763953916995,0.01757284936279957,0.0029788083476027793
2025-04-14,0.03943024109580007,0.021194595143291917,0.005347668804918326,0.00860042489997781,0.04342274566786686,0.01680060360227964,0.01815185054189339,0.009038639466847576,0.007555339043345599,0.02672891431821145
2025-04-15,0.019860914013066777,0.014150999513214302,0.029255238771103587,0.016279090673477548,0.017870196703368535,0.02370689597236808,0.0121554930085499,0.013843670876557024,0.021960423903905513,0.029338781339974584
2025-04-16,0.002921113301792788,0.008372009421867554,-0.0017226318094729631,0.014874171381195067,-0.01226546999167999,0.010526331453088345,0.0024020113252696262,0.015261039897714879,0.0005240133325414842,0.00521880790747109
2025-04-17,-0.001941634895420763,0.005535096681759111,0.0017256043904865237,0.009019166310088034,-0.01777453030131637,0.011111029303171094,-0.017571918741587922,0.0047467576537227885,0.005762279284834193,-0.010383327426213174
2025-04-22,0.007782031717817439,0.018056147569276204,0.024117185182647605,-0.0026070795672425984,0.035200788810514805,0.0041209883244375245,0.0,0.007874048012875834,0.005729057485630573,0.010492272123112212
2025-04-23,0.019305038381281836,-0.0018868284254975887,0.017661883006343748,-0.011949314496815466,0.0050287045107584305,-0.0013680535980108433,0.013008141139873475,0.0015624744653008893,-0.011910823595744247,0.033546287499044425
2025-04-24,0.0037878824599826277,0.017958472842905193,0.012396672655372143,0.006046988004968723,0.006433225457724179,0.0034246911810400515,-0.004815432867476099,0.01014039934558042,-0.002096472289456419,-0.007727879807363447
2025-04-25,0.014150938490246512,0.002785475925470182,0.013877574421566452,0.0018782470885065905,0.007812533013819456,0.08054596123330926,0.017741970404058227,0.0015444551491439196,0.00525198187846887,0.01947040460745697
2025-04-28,0.0111628015324432,0.00277773860146846,0.01932368868638612,0.005624251368034683,-0.0035236023448222964,-0.003790135797505978,0.0015847680978882117,0.008481050142524316,0.007314652097225149,0.014896829572639048
2025-04-29,0.0073597126763533804,-0.004616801521014735,0.0007898797160048598,0.00969430200966892,-0.01461586707327267,-0.000634184874303223,-0.0055380274679698305,0.005351672712694544,-0.004149345766202739,-0.015054479545750565
2025-04-30,0.006392682176447506,0.026901629922989834,0.013417481640853435,0.016986737737064717,-0.007894655446139653,-0.00571065271714255,0.013524305305672835,-0.0022813316458721866,-0.03645844283963573,-0.020252404616826314
2025-05-02,0.028130680779181905,0.030713689212977124,-0.006230514852547553,-0.01307193180939037,0.028213190212596384,0.00701975645772146,0.010989039515541421,-0.009908452528074374,-0.03783784776432797,-0.013260493438737586
2025-05-05,0.010591360519111248,0.007011352985736297,0.015674036637729705,0.0,0.0021106002024275927,0.019645219036540595,0.0023291284010478197,0.006928292720210338,0.0016854225878286666,0.005533656337115778
2025-05-06,-0.018340577116111367,0.014795497702028593,-0.02083338153775227,0.007726206738456254,-0.022934565361535486,0.018023575863001184,-0.007745846134140533,0.0007646695518990221,0.002243448957557348,-0.011399332427419195
2025-05-07,-0.009786468266595794,-0.011149270601044425,-0.014184409953009625,0.00036511773647673884,-0.021556965244638127,0.010378505404146976,0.010148244386448457,0.0015278587503939622,-0.008953596810017617,0.015109363705402501
2025-05-08,0.008984698694524118,-0.006071062506308511,-0.019984020555021353,-0.02408754060793017,-0.0014687622598602568,0.00604227990608619,-0.006182385676980817,-0.016018432736397914,-0.01185768788514463,0.03642765347140675
2025-05-09,0.0026713306789023505,-0.0008726170258049892,0.0269168596263325,-0.003739783458907908,-0.0034321923797050458,0.004204290412403333,-0.022550554910447662,-0.0007750229667196074,0.008571348960265235,-0.007558579413233901
2025-05-12,-0.0035524014709509277,-0.013100426429870304,0.010325591109174415,-0.015765712756553474,0.03222632410250048,-0.016746455030307472,0.031821903940760565,-0.014740261714156211,-0.00453254371140277,0.020944403322166627
2025-05-13,0.0204991822351277,0.007964665935371151,0.020440311952722112,-0.004958032139502522,0.06458522725900906,-0.007299311054777213,0.03315331679411071,0.003937024006438028,0.007968152413449836,0.006713931637642334
2025-05-14,0.013973812341149916,0.004389724462913636,0.007704187225331394,0.002299713044388918,-0.03514656823093232,0.03615194870169858,-0.008208899156324168,0.007843169267184535,0.01185768788514463,0.014449759910590387
2025-05-15,0.0051678617345514155,0.020979074531426445,0.0015290331688706527,0.015296343543423019,-0.001856152906793862,0.02661143891340778,-0.003009747756320902,0.008560330070039424,0.014508957944965317,-0.010956812850115072
2025-05-16,0.011139770190829346,0.007705541334649846,0.02977086747382196,0.012806021736671225,0.04602507410439727,0.005184397274209163,-0.005282995653223099,0.010030936127274348,0.012651265005583001,0.008493279431821765
2025-05-19,0.010169434291182444,0.006796901564273705,-0.018532137612420563,0.003346942140858733,0.017777713454721678,-0.00515765792651357,0.004552300309088153,0.0015278587503939622,-0.0005431924868359861,0.014280447708479693
2025-05-20,0.02348995616340077,0.023628638527549706,0.02492440368402926,0.012601996046372577,0.0229258341071763,0.004608297248644533,0.012084528887849277,0.010678773547127207,0.013586975410548208,0.019855687195476257
2025-05-21,-0.015573769433647078,0.0016487540740779405,-0.0007367943711003022,0.010980949260619877,0.016648893732682746,-0.0011467001634045682,0.0022388896651972523,0.0,0.0005362023373021163,-0.013805362533543919
2025-05-22,0.0041632177541102156,-0.00987648676412134,-0.005162410981174648,0.0018103152029258496,-0.019315552998658947,0.0034443361960831975,-0.014147451833391944,-0.0015094863295261884,-0.007502595503497744,0.012921787999121692
2025-05-23,-0.009121053671516943,-0.009975087521383763,-0.0014824446543075798,0.015540264850307794,-0.0038535995710143878,-0.006292953246730404,-0.009818730230004902,-0.004535073588124772,0.0026997227224305753,-0.022324522407372926
2025-05-26,0.012552230670039188,0.004198233172837851,0.023014056620873635,0.021352350256801378,0.01805286102819026,0.006908430000847288,0.03203662176151045,-0.005315100685986618,-0.004846610627955439,0.013773033370534149
2025-05-27,-0.01900820228626887,0.000836136339251059,-0.015965085788012146,-0.003135931501777711,0.0,0.003291412140041805,0.005173665464769384,-0.009923657581547563,-0.008657943118323796,0.0028602251917393406
2025-05-28,-0.010952006720181706,-0.008354294823961772,-0.0007375704195270449,-0.007689648453977349,-0.0025332041304854114,-0.018746387659965613,0.0007352500472406209,-0.0038550657047136117,-0.010917001748304234,-0.01176472360751768
2025-05-29,-0.0017035456313716502,-0.009266985412541118,0.020664303348073565,-0.0031701047950560834,0.004656070243225896,0.00955226427919098,0.0,0.0,0.0,0.006132738306575458
2025-05-30,-0.01279869724498306,0.007653037685303898,0.026753333068577634,0.0010600621063183713,-0.0025278676216072826,-0.013601378966512812,-0.007347455867022679,0.006965988345897234,0.004415087485059921,0.00573685909237609
2025-06-02,0.006914508884467763,0.008438811475802277,0.005633845083431233,0.0017648761478494812,0.016261777842983882,0.018585139308525456,-0.004441176337178665,0.0023059591565779414,0.0016481604563811647,0.0
2025-06-03,-0.003433479586022248,-0.007531441125813942,0.04831928756214543,-0.0017617668475621295,0.0037406826304682284,-0.007062978684869159,0.005204510542053731,-0.0038343710703389045,-0.01261645713782078,-0.008199661218925902
2025-06-04,-0.005167997389989409,0.012647628979827408,0.0066800504538271355,-0.004941694841688382,0.04347829126798519,-0.01007712646572545,0.005177491910798304,-0.003849130063299566,0.007777690438727669,-0.005391804553585788
2025-06-05,0.016450215387669775,-0.0008326553416145854,-0.006635723486142164,-0.00461161983730729,0.020833299432913677,0.006586857498755316,0.004414960950825275,0.006955063664854988,-0.008820219854407174,0.01554022475471517
2025-06-06,-0.01959114368233894,0.010833291161188585,-0.004007967015241198,-0.00035639965738565316,0.0009718782595193876,0.007138608701426685,0.017582432774193357,0.009209523111437745,-0.0061179037185135066,0.0007118146097162548
2025-06-09,-0.003475242310833959,-0.012366024881749982,-0.00134147100504578,0.003921583741036017,0.006796074033086352,-0.0005906376514337452,0.03023758916106245,-0.003041697931515097,-0.003917247530835666,0.00035556573983530626
2025-06-10,-0.006102797221809508,-0.004173619374954307,-0.0006714774910887567,0.005681795576668813,0.013982635194021986,-0.010638262778751906,0.011181001718240324,0.0007626861465170887,0.0005619198009647608,-0.009953715998297197
2025-06-11,-0.006140408199129088,0.0016764779709625977,-0.0026882450347281983,-0.0010592441014219967,-0.0047551346957831475,0.0017920966392679372,-0.016586121102561302,0.0,0.0016843638387471493,0.007181328545780907
2025-06-12,0.009708729766529256,-0.017573223779039915,0.0,0.010604437145898649,0.006689014088870238,-0.008944598579465612,-0.019676723094914306,0.006859799608175843,0.00224219139706916,0.012121176670882639
2025-06-13,-0.014860171389756038,-0.018739370987156834,-0.02156329129203738,-0.0027982043148390146,-0.03227338281171366,-0.004211799565649543,-0.04157701109768541,0.003027959498260957,-0.00838929531327659,-0.02148638710084738
2025-06-16,0.0035492493192701424,0.012152750622017594,0.018595030317984262,-0.004209084350248915,0.0426679524968403,0.001208471574157599,0.0314136209453435,0.0037736003077963876,-0.001128051165371069,0.02159827175167517
2025-06-17,-0.010610020475869009,-0.008576237213596793,-0.00946584585584187,0.004931389513792572,-0.011759138170281958,-0.009655957011212468,-0.015953620555026915,-0.0007517906911602701,0.022021500959723328,-0.024312948537154266
2025-06-18,0.002680879680402759,0.0,-0.005460791519047881,0.007711141489928686,-0.012375100456935573,0.005484405542553361,0.004421539817512921,0.0030097323380537944,0.00773483029801092,0.013001119801727024
2025-06-19,-0.020499041864381784,-0.016436040616962133,-0.003431666985316273,-0.0062608872809212235,-0.02698787772320188,-0.00666662450464528,-0.016874600356253877,0.004501128095180995,0.002192910855516761,-0.02067737957899718
2025-06-20,0.0,0.0015391017925221462,0.011707953871664012,0.004200244902491379,0.02327873233314337,0.0122025386889133,0.007462747781018075,0.019417462410691977,0.002735277304315442,-0.011284984129529496
2025-06-23,0.020018181540684576,-0.011855112438011073,0.013614644566250389,0.010805162340852048,-0.0193609918130071,-0.0060277159078849785,-0.009629628775677967,0.004395607188609318,0.011456718053617143,-0.011045746501129217
2025-06-24,0.013380905264629428,0.011553032313773803,0.011417131251007628,-0.014137929328381982,-0.01855875658521544,0.035172822559371264,0.04038891003568956,-0.0021881479783447677,-0.002696918140450144,0.004467591566376328
2025-06-25,0.013204220836522618,-0.006149821275246992,-0.001328004964927687,-0.007695027491522066,0.0,-0.004686561373581699,0.0014378682124764897,-0.027046787333421807,-0.009194209918553797,-0.021497333357658466
2025-06-26,0.006081725356721135,-0.008397818605322849,0.0006648854536472903,0.007402194857954125,0.030979683405962133,0.004120005433445151,-0.007896710953690822,-0.0045079681760538115,0.009825279756487504,0.0026514963185275686
2025-06-27,0.01899825632386065,0.0028972920356951093,0.02392028689369119,-0.0031490985731124077,0.007804802560070101,0.009378688471538332,0.017366222002812348,0.012075505582812118,-0.016756724116121502,0.019267038836674688
2025-06-30,-0.0008474751027911509,0.007111158543022578,-0.008436079204448665,0.003159046722639003,0.001936229944538681,0.007549403109616382,0.01137981010404543,0.0067114517826984965,-0.0021989387524969928,0.0018532247474287722
2025-07-01,-0.009461112656236947,0.003971700328132544,0.008507852118782466,-0.045486352794359086,0.0062800739398138905,0.0034582484460121687,0.00914205224324971,0.00814809008801598,0.007162438038855079,-0.0003699041495759392
2025-07-02,0.0008795588342189742,-0.004835213538562866,0.014925292116999112,-0.006598259115557004,0.017762891554657045,-0.007467013876063189,0.009756054575827955,-0.002204225545354599,-0.003829388226041508,0.0521835134852906
2025-07-03,-0.0008787858903258616,0.0026503154329162726,0.022378546110473296,0.007380062560162326,-0.0004716821841488361,0.019097241117950414,0.010352017602927699,0.0029453847123721566,0.0010983168031606372,0.014421421845323357
2025-07-04,-0.00615657468879971,-0.007929578633467771,0.006879314068319209,0.0007326428232321547,-0.0037753292519308035,0.0005678304906437948,0.0027322093947952375,0.01027913403367764,0.007941125173246188,-0.004507559490941393
2025-07-07,0.0017698792016396236,0.007548857013166765,-0.011180085255637073,-0.015739425356869563,-0.006158284803098324,0.01248580110354558,0.019259611667018506,-0.009447667897587997,-0.0016882785095077013,0.021246899592471502
2025-07-08,-0.0044169483868717885,0.008153329703352252,-0.012448057090308828,-0.000743740555225858,0.029551968446505317,0.0,0.009543308970324293,0.002934579882836852,-0.005073291898399113,0.014665689581451646
2025-07-09,0.0062112029412242364,0.02448090736423958,0.017763137817382812,-0.0026051391332583274,0.05185179824930519,0.013452916018202421,0.015530015916250806,-0.0007314423469811926,0.0011332078179842053,0.02420174954379606
2025-07-10,-0.010582020240372692,-0.0059739996689890384,-0.0038784153623953044,-0.013059644708489304,0.019366223650088443,-0.025442468967442622,0.022606393181533013,-0.00805265160227231,-0.013016427843848377,-0.01312774835842978
2025-07-11,0.006238882018144265,0.0036488146267124044,0.0032446462050372826,0.0071832567584959595,0.0034542815118618897,-0.014188463558030828,-0.0071521232677991264,0.0007379952644801513,-0.0005733711118479645,-0.026272001462968153
2025-07-14,0.004428684970666508,0.005132690306394405,0.004527793794351309,0.009009010338393741,0.002581668344629362,0.0051814351025847305,0.01178777643126705,0.002212353087338803,0.001721100164658873,0.00751372963478536
2025-07-15,-0.017636632792086493,-0.023404235489487557,0.009658724858492729,-0.007812437160704344,-0.0012875102478643319,-0.01202750920062412,-0.028478937593218623,-0.0066224832408774414,0.015463951760050554,-0.01661022005330892
