Date,BBVA.MC,IBE.MC,ITX.MC,REP.MC,SAN.MC,TEF.MC
2025-08-08,0.028718895692055657,-0.0038461926918187395,0.010866956071676759,0.004141562277805821,0.023151137936595623,0.004968570103287773
2025-08-11,0.007528185931193976,0.005469764275651823,-0.013320783145034376,-0.011998488683676034,0.005656791877365341,0.009673323785742705
2025-08-12,-0.01867987075773092,-0.0003200187074535732,0.0011841666678353846,0.019354894574665105,0.0018750723355671628,-0.0012774760867679813
2025-08-13,0.01681471267306356,0.016965430937961212,0.009226322498704143,-0.005212279353040805,0.015096563441899802,0.009379787451849086
2025-08-14,0.019968720733598344,0.02140387473027916,0.01406473457086288,-0.004491013666276467,0.010078711638073168,0.009081175539176645
2025-08-15,0.008259472733556983,0.0043143435808872255,0.005085621621246705,0.005263152835300211,0.0031638295746028167,0.007115928879643185
2025-08-18,-0.00728144893090088,-0.00582999393397321,0.004599766979276554,-0.002991769764367991,-0.004973248656621521,0.00581891060674411
2025-08-19,0.0024448706744484294,0.010493783809472967,0.0036629467241022784,0.009752428755676279,0.00451049996668651,0.0024793621132670474
2025-08-20,-0.009146332697546056,0.012828267774058322,-0.00045616354750810384,0.012630075928634632,-0.008009779988234156,0.006801254584834604
2025-08-21,0.010153823984702548,0.002111042343043712,-0.008899969371024996,0.016140849432260573,0.010154160422385816,-0.04810638422001612
2025-08-22,0.002436801459416049,0.0,0.013354717703140562,0.003971115185773311,0.007145471473826159,0.0
2025-08-25,-0.0188392122126525,-0.014745701201835604,-0.00863434591793455,0.009349145722729046,-0.0038479562883264595,-0.005591432353295067
2025-08-26,-0.018581647800828383,-0.011606626399168762,-0.0038964144572584125,-0.009975052558363617,-0.01629645366214927,-0.0004325120874274502
2025-08-27,-0.019880120044580507,0.001854070133496144,0.0018407899283194862,-0.005037778383332969,-0.01055352843301316,-0.0025963030203181026
2025-08-28,0.001609872159870962,-0.0015422289146425072,-0.0041342125376371275,0.007956592437481147,0.021331944186263163,-0.0088938019584619
2025-08-29,-0.004178811060853049,-0.006796336435555106,-0.026752649359240266,0.005382126006113763,-0.009107404543456155,0.0019698968068424527
2025-09-01,0.007101405345468326,-0.00964232409872079,-0.0007110238537698654,0.007851526901840877,0.004779416434080197,0.010266434486945641
2025-09-02,-0.010256434661887193,-0.006909526724225956,-0.022053491199768738,0.0010623219102849912,-0.018172913610688957,-0.009297268697453287
2025-09-03,-0.0006476374618147318,-0.0006325480387403548,0.023763409076724917,0.0056597044268345,0.004223542601795582,-0.016150178357315137
2025-09-04,0.02462740776612682,-0.004113919946280742,0.010658248003676318,0.00773829711247398,0.012617579829772074,0.0022183179708248346
2025-09-05,-0.012966586268141733,-0.000953283166074681,-0.014061346187969281,-0.009424074711544383,-0.01184955768172602,0.007968092402570237
2025-09-08,0.010573640149448504,-0.0022264703211180015,0.01901600642189827,0.01409448833086624,0.02472490232075053,-0.0006586858392919615
2025-09-09,0.010462817211920328,0.0,-0.00513179441809275,0.013898526404910738,0.0041018228724956085,0.00681163517823169
2025-09-10,0.013492266312278955,0.0028689660136544948,0.06518170273022195,-0.0030843011994436953,0.0182628029395564,-0.009602811686762358
2025-09-11,0.003715241516478951,-0.003496462243136045,0.026634342591747906,-0.002406322757066537,0.007787564146979342,0.00815338459553816
2025-09-12,0.0003084677809921388,0.0012758683227425127,-0.009433963861101624,0.004135007272372038,-0.00597125605404869,-0.00043714447358500497
2025-09-15,0.008942435845772367,0.008601475990443364,0.004329129351643868,0.012011037618488096,0.014134245098761822,-0.004592187495071731
2025-09-16,-0.01069695310414498,-0.01168662177378188,-0.021982829248571645,0.006781953201187907,-0.02404177485207959,-0.003954288469004141
2025-09-17,-0.008032054826448198,-0.006072273536392836,0.007492224975695461,-0.00707308155316555,-0.001428116488415787,0.002205597056307962
2025-09-18,0.010277086786899092,-0.005787746931716464,0.007217892242844526,-0.0044097649217385015,0.01668464366566247,-0.003741241385047389
2025-09-19,0.01171393074615179,0.009055656624826547,-0.0030401585528622155,-0.015672964379382703,0.01441793006783021,-0.004417905200330696
2025-09-22,-0.026508153147458025,-0.0009615946447624202,-0.019821419435608334,0.00034614020312240257,-0.011901923997696184,-0.024184654080387835
2025-09-23,0.012519465499184701,0.0038498947299738795,-0.0019999963156346334,0.02698966172078876,0.015904575292385204,-0.00477491449779488
2025-09-24,0.012982999048776422,0.0,-0.012692056639865168,0.03133426692920094,0.005870673654765346,-0.004569307200712691
2025-09-25,-0.01708878109449541,0.008948512826798982,0.003157404235346384,0.013720992100058282,-0.0033187231934218575,-0.0013771643906658193
2025-09-26,0.022353298090903584,0.011403224184679539,0.018660175954599012,0.008378979577917,0.01619015500624643,0.0034475446575288338
2025-09-29,-0.013665277209830795,0.004384605552909315,0.009710707008471431,-0.01438163995993924,-0.011638443320091674,-0.005039003778028239
2025-09-30,0.006157649923254072,0.004365404430604958,0.026666696578768745,-0.02302202726169167,0.01451917189280394,0.012431000112091972
2025-10-01,0.0021419111127456425,0.00434649052310454,0.021928945051025384,0.014935265826253818,-0.005972386019281961,-0.006593864921330739
2025-10-02,-0.0027479909926281243,-0.004636757637712097,-0.004166704702804558,-0.017985594157852947,-0.018025252533649394,-0.006408811501070755
2025-10-03,0.005511310821661786,0.005279451607058228,0.011506319688848299,0.0019980000349768545,0.009813035586899499,-0.006219737713483053
2025-10-06,-0.014920939276503287,0.002780395461759122,-0.00020680670847328386,0.013958111936699824,-0.006173559847348242,0.002549813658151434
2025-10-07,-0.007418750269811092,0.007085641374066087,0.008481563896443278,-0.021632230801559515,-0.011043344576352143,-0.0002312639674063588
2025-10-08,0.018997256977286048,0.00458853187560071,-0.013948764324589802,-0.0016750402204042114,0.01919274273882099,0.006938028544873909
2025-10-09,-0.01803181042403612,0.00487215680475428,-0.015602246193938685,-0.021812124946412048,-0.013124824252487288,0.004823168205335238
2025-10-10,-0.01711804441859832,0.007272800980345329,-0.0073964550105783955,-0.006174951285010888,-0.014687081182605533,0.002057133866266936
2025-10-13,0.005066509855200296,-0.004211922637414989,0.011070913923576953,0.008974792987842095,0.011854437668152196,-0.010264553770151563
2025-10-14,0.007246378185889357,0.012084598497292376,-0.001474028814258399,-0.004789527921786996,-0.01148363137108932,0.011753770329782531
2025-10-15,-0.012511759390613664,0.00029846722192794495,0.010122404373222427,-0.0017188019693332723,-0.004576394665136929,0.020501163727767446
2025-10-16,-0.004434568661419669,0.0032826213525691816,0.007098144518815852,-0.014807147490532802,0.011316841242543951,-0.005357082588754447
2025-10-17,0.05981554133842493,0.00832851847387972,0.0006219166538397047,0.0010485145791376826,-0.03357038252673927,0.00920106149351363
2025-10-20,0.03842680665482279,0.00707948916725587,0.01035837181027266,-0.0027932934036326573,0.017971140279139597,0.01867907433140581
2025-10-21,-0.013298644043216568,-0.000585744129477983,0.0047159960850045035,0.010854400141929066,-0.008886309453476349,-0.0010913755598972452
2025-10-22,-0.0038089307515131177,-0.007620156421430879,-0.008367402970414717,0.024939357955698682,0.0028692083729269235,0.01027092142108188
2025-10-23,-0.0023530647618047462,0.0064973792951930065,0.0039103257313033435,0.033457215710285704,0.0005960221523508835,-0.01146431906996992
2025-10-24,-0.003537685483883335,0.005281544929890414,0.01886019845625353,0.011772453224880408,-0.0027400221680419223,-0.0030634678089914713
2025-10-27,0.017751581860861787,-0.0008755387474987941,0.010462792385595776,0.01195855386857847,0.016724388119892408,0.002853233992697879
2025-10-28,-0.0005814258699514685,0.034180564667270374,-0.011350064526697623,0.0028745411096695594,0.01127961071563588,-0.0006565234108127926
2025-10-29,0.0226876335203523,-0.003954924131754356,-0.008660643410694946,0.01337578277219631,0.04333668666396773,-0.014673695243379914
2025-10-30,-0.01706482927637687,-0.003970408351805732,-0.010541568489598196,0.005342546570182627,-0.012972349961985596,-0.006890475946735641
2025-10-31,0.008969797605638652,0.00028469964022814764,0.0006267272589477457,-0.007502337101964018,0.008685746533411809,-0.018128838484188448
2025-11-03,-0.007743107580065134,-0.0017079317791425241,-0.00897703226053126,0.005354325401339066,0.0023793008156025586,-0.021654932811025818
2025-11-04,0.01387298294823891,0.014827473105980316,-0.00189594309048291,-0.003759394789693782,-0.004634389550994711,-0.13117425407406502
2025-11-05,0.02439015740703776,-0.0008428197633520984,0.011819269824750567,0.008805084586410272,0.00806275093683273,-0.027621328983022053
2025-11-06,0.016723428400536422,-0.0005624625355697965,-0.005006173541467929,0.01901488145949881,0.007434934537130289,0.0044125716799423564
2025-11-07,-0.02592703161403953,-0.007315801635442765,-0.00335434940011603,0.011930362754557722,-0.010511033293177152,0.0035694212974832773
2025-11-10,0.042072147296266404,-0.0008503351037049134,0.017879691548937426,-0.005139170252629777,0.03672730001553215,-0.01696306615704668
2025-11-11,0.018676194993083817,0.005673871508001804,0.029758273515129385,0.023700980069880417,0.014715567829078902,0.02226556565428295
2025-11-12,0.019412279016151723,0.00959087896340205,0.0006019978291946781,-0.008311063770856775,0.027392865781945996,-0.008167719572207965
2025-11-13,-0.0013224141858332317,0.004470567950753068,-0.018652261444968343,0.019455352338384246,-0.0014638359849739047,0.01976391244382203
2025-11-14,-0.026218180410554903,0.003337949417525854,-0.00408745588622117,0.0008807976751377122,-0.027120413260359966,0.0045760974684661004
2025-11-17,-0.014957882203891826,0.006099286522827763,-0.03447565819673859,-0.006160157873230321,-0.020557545294789592,-0.0005359551399617413
2025-11-18,-0.0281612466160035,-0.00826669053235396,-0.009776860429692946,-0.011511204027261024,-0.03593414369966408,-0.026273484363092847
2025-11-19,0.009090951826752791,-0.005279391336950878,0.015883274249447465,-0.028366705363585654,0.016756054956938105,-0.003303927581314481
2025-11-20,0.011261147344602707,0.007262670955623385,0.0031692246950631997,0.0043023321813904225,0.00022420183012328287,-0.001105005699864603
2025-11-21,-0.014198114625157077,-0.005269035961886104,-0.019797829363301545,-0.03916764893953051,-0.013113624402230961,0.01603986024869597
2025-11-24,0.015532261940790049,0.0036242487388211675,0.004082510278184737,-0.006369420367712486,0.0026121054628949203,-0.005171512723314287
2025-11-25,0.01696332499532449,0.0019443969491097501,0.017333616865738533,-0.002564099977707901,0.023561407795783085,0.01997268191784496
2025-11-26,0.0172273367213569,0.013030284190306274,0.01072783125315202,0.008997420206929618,0.019588316675667627,0.003218914467891132
2025-11-27,-0.00403240240906233,-0.003010416676586747,0.0,0.003184710183856243,0.0030392114854327357,0.011229919073195038
2025-11-28,0.002159307694434398,-0.0016470904638885564,0.0041623144354643316,0.014603160013327843,0.00021641384091841687,-0.012427349479800287
2025-12-01,0.010503651963244653,-0.013197612302066064,0.021554415711924957,0.014392915521944216,0.005625855691345327,-0.01793837970319423
2025-12-02,0.002931776859439017,0.008080232646578978,-0.0044634095902336135,0.0012338658405544045,0.01463147790553787,-0.00981463778433167
2025-12-03,-0.006909426137467145,-0.004422377559602508,0.08864883757157194,0.009550266986937839,-0.012193816458740625,0.00027532159253240707
2025-12-04,0.021942693229699106,-0.004719607970263717,0.02658188992941035,-0.006713510603210016,0.017818880800600567,0.0035783324525833216
2025-12-05,-0.0115212664593205,0.0025104453594992915,0.0003646675493498286,0.000614438730040634,-0.002320250327261797,0.006582618484984204
2025-12-08,0.004503312751203747,-0.0011129236089019168,-0.017499076109155243,-0.0012281228538347788,0.003171261809588488,-0.010354298137569384
2025-12-09,-0.001318578059384734,-0.0044567620521375195,0.007421120895349187,0.0006148164971084835,0.0035827078053927153,0.0019273196186524455
2025-12-10,0.0023764909768144715,-0.0030778015215049415,0.007366525010877645,0.002150535555142552,0.008084760263387114,0.0024732645034435397
2025-12-11,0.0234457723234478,-0.005893982752987137,0.00694698432470231,-0.0190067259912311,0.018435584579827857,0.006578872918938661
2025-12-12,-0.011325537896879068,0.0095991123964847,0.012345587693481708,-0.010312489857897456,-0.01493137680809642,0.011437949220294952
2025-12-15,0.018484720641312347,0.012863530261224554,-0.02080341821936471,-0.006946630293041878,0.025020770392938374,-0.021809408461176294
2025-12-16,-0.01303681421822167,-0.007454400760907975,-0.0007325410169315427,-0.024801309584296827,-0.005672086530114306,-0.007177679693553762
2025-12-17,-0.005957001992674238,-0.001668974708762927,0.004398752629476421,0.007825228859533295,0.0055007265741291445,0.009253922892341393
2025-12-18,0.019541410281231242,0.0,0.025547487377249878,-0.0012940147158140292,0.012561983180156666,-0.002865326772473087
2025-12-19,0.01073341494929303,0.014767292014591815,-0.00996442883111559,0.010689979383629478,-0.002501197679789291,-0.01724136277318622
2025-12-22,0.0002529266371296135,-0.007413464986715801,0.00934579960650228,0.018269212341168517,-0.0031093355772542353,-0.00029244617456702926
2025-12-23,-0.0005055261799520316,0.008575293345174151,-0.0007122617353567673,-0.006610002895018341,0.006338578012744955,0.004972272246270615
2025-12-24,-0.001011663373670646,0.0032913647302330595,-0.000712700273236333,0.0009505693943081539,-0.0012996624139425261,0.002619273643527764
2025-12-29,0.0020253757458013055,0.0021869038599433566,0.0024964375895792923,0.00633111113491025,-0.0023025883199153663,0.00841800999447928
2025-12-30,0.01465374622988036,0.006819451748099503,0.00711487744284045,0.0056621523059077195,0.016054691574451496,0.008923470792557175
2025-12-31,-0.0014940186767540276,0.0005418902762801547,-0.0049452569200839624,-0.003753515229029114,-0.0055304635405566405,-0.0034237042885957303
2026-01-02,0.016458795191707898,0.008935771206398657,0.0,0.030455228933591538,0.01807355654954601,-0.0034354663093323357
2026-01-05,0.011776403946681446,-0.0005366962980719592,-0.0021298895137893403,0.03473488442561368,0.007218142997166055,-0.005745470046927603
2026-01-06,-0.013094131829978983,0.006981732871393698,0.014585540168331024,-0.020023538569892918,-0.0015494875110017015,-0.01126842956346319
2026-01-07,-0.023587236668562328,0.013066657263449244,0.0028050243778965367,-0.022836516866151624,-0.017458763266374855,0.018702551427209002
2026-01-08,0.010065422719598427,-0.0028955154521294046,-0.007342669154494441,0.006150116033306174,0.008094664777822613,-0.009179593886854742
2026-01-09,0.01893379590600408,-0.0021119538671129368,-0.005635806144560163,0.008557388352715911,0.003917010010336286,-0.010422702197799616
2026-01-12,0.012713826488596203,-0.013514179762321499,0.013460928402642125,0.011250019073486328,0.008388670483943761,0.005558821972260208
2026-01-13,0.014485800270766402,-0.007882601476232876,-0.0017477015517335381,0.0027812160349312,0.014122649372237062,-0.02414895077443724
2026-01-14,0.0,0.0060274307041952024,-0.01505601784223709,0.032357448763444374,0.0005721743379762945,0.015802019037090442
2026-01-15,-0.00475968396538573,-0.0038126194170577943,-0.010664728929173806,-0.06298509284631526,0.00476652764754415,-0.008805392080640462
2026-01-16,0.001913016444254012,0.015308844465894422,0.003593230472022091,0.0,-0.00037948394761844195,-0.011844891668516988
2026-01-19,-0.0009546818999532913,0.0005385152959707096,0.001790182696993714,0.002548579970104603,-0.003986368935948725,-0.0023973321124473035
2026-01-20,-0.007166721114735042,-0.008880463339948186,-0.008220180351389272,-0.0019065607642679838,-0.01581853704515479,-0.011414871389326398
2026-01-21,0.003849873604775178,-0.004344383767433402,-0.0007207318815877217,0.027698151420285422,-0.00038727350481027045,-0.01671219391900025
2026-01-22,0.022051758246957265,0.004363339789988707,-0.0032455977164537186,-0.028500563932343237,0.029833295687931027,0.021940624049567425
2026-01-23,-0.01125708817354798,-0.0029867120522055757,-0.005065061199284071,0.007653053777012531,-0.01448452667671929,0.01905048843367063
2026-01-26,0.011859603466907842,0.016884501941007768,-0.012000009030201486,0.010759498369729892,0.01679710777325094,0.004154355447730351
2026-01-27,0.014064648249418221,0.004552709380038156,0.0014721633525081046,-0.010331869699068297,0.012577408426225789,-0.010933858925108453
2026-01-28,-0.02820144393330981,0.001333059290730798,-0.0055126577012183375,0.010439731646129324,-0.017612182693157674,0.010457151791861463
2026-01-29,0.00047570444509070775,0.005857225717843084,-0.0003695190251752356,0.017845891607540798,0.002642123301394683,0.00413954437941233
2026-01-30,0.01997149191232661,0.001852824168500966,0.016635865617774304,0.01845593109184951,0.014492612765965251,0.005594833309182645
2026-02-02,0.02144520586064136,-0.0018493975600046841,0.009090873175334968,-0.01177890010447502,0.024860980376760322,0.010248927151289555
2026-02-03,0.005476931630781667,0.005558573476847295,-0.013333365027172306,0.00275061580776903,0.003439505459046366,0.004637690493850544
2026-02-04,-0.005447098246101567,0.007370328163359474,0.03360119414982221,0.006095609261540513,-0.03481869716674957,0.05568373783091918
2026-02-05,-0.08808764673017755,0.0007838719346235923,0.0017668461025834858,-0.021508607106153876,-0.021869204048435398,-0.008472232738240382
